Time,Ch1,Ch2,Ch3,Ch4,Ch5,Ch6,Ch7,Ch8,Ch9,Ch10,Ch11,Ch12,Ch13,Ch14,Ch15,Ch16
2025-09-05 15:55:44,2.112,6.370,2.346,11.331,7.441,8.878,17.711,4.625,23.783,23.989,24.103,23.836,24.182,25.553,24.221,24.279
2025-09-05 15:55:45,2.145,6.374,2.408,11.348,7.497,8.852,17.731,4.660,23.815,24.001,24.125,23.842,24.303,25.568,24.377,24.368
2025-09-05 15:55:46,2.232,6.308,2.346,11.272,7.457,8.769,17.628,4.646,23.888,23.969,24.151,23.760,24.305,25.478,24.329,24.458
2025-09-05 15:55:47,2.095,6.373,2.309,11.316,7.486,8.808,17.731,4.605,23.850,24.077,24.254,23.850,24.399,25.560,24.413,24.483
2025-09-05 15:55:49,1.939,6.363,2.224,11.215,7.419,8.751,17.678,4.540,23.855,24.092,24.245,23.833,24.345,25.541,24.379,24.428
2025-09-05 15:55:50,1.987,6.366,2.204,11.262,7.493,8.804,17.713,4.578,23.930,24.032,24.314,23.853,24.401,25.616,24.402,24.427
2025-09-05 15:55:51,1.999,6.371,2.337,11.267,7.492,8.775,17.676,4.569,24.005,24.101,24.266,23.757,24.392,25.616,24.443,24.507
2025-09-05 15:55:52,1.980,6.367,2.321,11.226,7.492,8.770,17.670,4.544,24.003,24.126,24.323,23.725,24.423,25.609,24.452,24.516
2025-09-05 15:55:53,1.960,6.366,2.289,11.204,7.477,8.750,17.686,4.531,23.850,24.113,24.240,23.690,24.337,25.608,24.456,24.552
2025-09-05 15:55:54,1.971,6.361,2.335,11.190,7.471,8.700,17.682,4.503,23.813,24.040,24.205,23.652,24.391,25.530,24.404,24.434
2025-09-05 15:55:55,1.959,6.367,2.386,11.192,7.494,8.706,17.642,4.490,23.768,24.024,24.222,23.636,24.427,25.556,24.350,24.389
2025-09-05 15:55:56,1.988,6.304,2.302,11.090,7.404,8.629,17.645,4.391,23.728,23.898,24.239,23.599,24.337,25.502,24.287,24.269
2025-09-05 15:55:58,1.885,6.351,2.325,11.150,7.465,8.669,17.709,4.460,23.841,24.007,24.296,23.708,24.418,25.564,24.381,24.389
2025-09-05 15:55:59,1.883,6.363,2.273,11.148,7.457,8.658,17.697,4.431,23.821,24.031,24.288,23.734,24.440,25.558,24.403,24.423
2025-09-05 15:56:00,1.815,6.356,2.235,11.126,7.454,8.633,17.669,4.413,23.851,24.029,24.212,23.704,24.446,25.571,24.391,24.431
2025-09-05 15:56:01,1.850,6.341,2.272,11.109,7.441,8.613,17.653,4.403,23.699,23.964,24.221,23.656,24.442,25.541,24.357,24.367
2025-09-05 15:56:02,1.873,6.347,2.233,11.095,7.441,8.595,17.615,4.382,23.739,23.938,24.137,23.678,24.338,25.557,24.308,24.318
2025-09-05 15:56:03,1.874,6.336,2.215,11.103,7.434,8.554,17.549,4.364,23.741,23.938,24.156,23.693,24.337,25.578,24.322,24.323
2025-09-05 15:56:04,1.880,6.362,2.181,11.049,7.420,8.547,17.486,4.344,23.673,23.934,24.226,23.729,24.350,25.561,24.292,24.244
2025-09-05 15:56:05,1.901,6.327,2.145,11.030,7.422,8.527,17.437,4.314,23.718,23.978,24.262,23.749,24.390,25.583,24.337,24.351
2025-09-05 15:56:07,1.827,6.341,2.108,10.993,7.424,8.511,17.529,4.296,23.715,24.036,24.317,23.740,24.366,25.609,24.369,24.322
2025-09-05 15:56:08,1.845,6.332,2.024,10.974,7.426,8.510,17.526,4.300,23.613,23.943,24.366,23.689,24.404,25.605,24.306,24.255
2025-09-05 15:56:09,1.774,6.260,1.984,10.962,7.423,8.481,17.518,4.271,23.602,23.841,24.125,23.684,24.371,25.602,24.276,24.273
2025-09-05 15:56:10,1.780,6.340,2.040,10.966,7.346,8.410,17.392,4.192,23.435,23.816,24.113,23.668,24.309,25.516,24.186,24.139
2025-09-05 15:56:11,1.854,6.338,1.990,10.958,7.422,8.453,17.386,4.235,23.525,23.825,24.121,23.693,24.303,25.567,24.176,24.159
2025-09-05 15:56:12,1.866,6.353,1.954,10.926,7.416,8.403,17.396,4.243,23.552,23.821,24.101,23.719,24.323,25.555,24.181,24.173
2025-09-05 15:56:13,1.904,6.324,2.024,10.893,7.390,8.398,17.377,4.211,23.592,23.855,24.081,23.664,24.317,25.566,24.191,24.200
2025-09-05 15:56:14,1.881,6.331,1.967,10.870,7.401,8.371,17.414,4.185,23.601,23.834,24.067,23.699,24.298,25.574,24.209,24.191
2025-09-05 15:56:16,1.856,6.323,1.917,10.842,7.399,8.370,17.405,4.170,23.511,23.802,24.025,23.709,24.297,25.526,24.130,24.133
2025-09-05 15:56:17,1.695,6.333,1.973,10.844,7.395,8.348,17.502,4.148,23.568,23.829,24.011,23.696,24.271,25.529,24.147,24.153
2025-09-05 15:56:18,1.750,6.326,2.023,10.843,7.393,8.351,17.437,4.153,23.591,23.844,24.095,23.685,24.306,25.540,24.195,24.171
2025-09-05 15:56:19,1.745,6.329,1.962,10.832,7.390,8.322,17.465,4.128,23.581,23.838,24.123,23.715,24.341,25.536,24.145,24.168
2025-09-05 15:56:20,1.671,6.322,1.862,10.793,7.400,8.296,17.397,4.108,23.610,23.855,24.092,23.715,24.313,25.532,24.172,24.211
2025-09-05 15:56:21,1.651,6.333,1.848,10.768,7.374,8.262,17.370,4.098,23.671,23.901,24.151,23.736,24.340,25.556,24.230,24.265
2025-09-05 15:56:22,1.614,6.325,1.733,10.719,7.372,8.251,17.343,4.080,23.690,23.874,24.085,23.653,24.348,25.521,24.245,24.279
2025-09-05 15:56:23,1.554,6.324,1.669,10.732,7.358,8.227,17.376,4.057,23.605,23.784,24.036,23.619,24.286,25.491,24.178,24.169
2025-09-05 15:56:25,1.588,6.311,1.598,10.710,7.367,8.220,17.393,4.037,23.505,23.720,24.074,23.595,24.253,25.522,24.156,24.201
2025-09-05 15:56:26,1.518,6.315,1.595,10.708,7.352,8.223,17.346,4.017,23.431,23.779,24.057,23.550,24.294,25.482,24.161,24.126
2025-09-05 15:56:27,1.479,6.324,1.694,10.690,7.351,8.181,17.320,3.996,23.513,23.824,24.049,23.543,24.299,25.485,24.258,24.268
2025-09-05 15:56:28,1.518,6.307,1.786,10.633,7.363,8.182,17.281,3.988,23.527,23.821,24.020,23.578,24.268,25.465,24.189,24.205
2025-09-05 15:56:29,1.524,6.299,1.892,10.622,7.352,8.165,17.254,3.983,23.520,23.802,24.038,23.563,24.253,25.445,24.148,24.171
2025-09-05 15:56:30,1.500,6.307,1.850,10.600,7.331,8.119,17.300,3.985,23.549,23.827,24.098,23.566,24.263,25.469,24.159,24.195
2025-09-05 15:56:31,1.462,6.310,1.778,10.584,7.341,8.095,17.284,3.961,23.574,23.849,24.164,23.596,24.274,25.451,24.210,24.180
2025-09-05 15:56:32,1.436,6.309,1.672,10.590,7.343,8.100,17.188,3.924,23.589,23.899,24.174,23.659,24.302,25.434,24.231,24.202
2025-09-05 15:56:33,1.461,6.313,1.715,10.573,7.305,8.080,17.190,3.913,23.623,23.925,24.153,23.739,24.320,25.521,24.277,24.261
2025-09-05 15:56:35,1.372,6.307,1.752,10.570,7.326,8.068,17.255,3.892,23.632,23.888,24.109,23.673,24.295,25.512,24.179,24.233
2025-09-05 15:56:36,1.392,6.308,1.759,10.566,7.307,8.040,17.311,3.874,23.573,23.881,24.072,23.606,24.240,25.489,24.203,24.213
2025-09-05 15:56:37,1.562,6.303,1.642,10.564,7.311,8.015,17.301,3.876,23.610,23.854,24.039,23.448,24.249,25.475,24.183,24.186
2025-09-05 15:56:38,1.591,6.305,1.693,10.517,7.316,8.009,17.244,3.848,23.647,23.858,24.030,23.527,24.258,25.461,24.184,24.208
2025-09-05 15:56:39,1.510,6.300,1.632,10.501,7.303,7.995,17.287,3.834,23.721,23.921,24.093,23.586,24.298,25.529,24.234,24.270
2025-09-05 15:56:40,1.461,6.240,1.485,10.427,7.228,7.913,17.359,3.827,23.704,23.842,24.068,23.478,24.215,25.433,24.225,24.301
2025-09-05 15:56:41,1.373,6.297,1.620,10.461,7.289,7.958,17.324,3.743,23.667,23.935,24.148,23.570,24.286,25.504,24.264,24.262
2025-09-05 15:56:42,1.423,6.306,1.616,10.440,7.288,7.931,17.163,3.802,23.754,23.963,24.205,23.617,24.325,25.516,24.307,24.394
2025-09-05 15:56:44,1.370,6.297,1.539,10.427,7.290,7.926,17.256,3.784,23.818,24.026,24.313,23.679,24.355,25.510,24.359,24.406
2025-09-05 15:56:45,1.357,6.285,1.553,10.414,7.280,7.896,17.292,3.759,23.763,23.976,24.286,23.672,24.410,25.563,24.332,24.397
2025-09-05 15:56:46,1.286,6.286,1.569,10.397,7.285,7.865,17.260,3.743,23.727,23.954,24.216,23.641,24.444,25.576,24.313,24.347
2025-09-05 15:56:47,1.218,6.283,1.521,10.382,7.280,7.865,17.254,3.733,23.738,23.952,24.160,23.720,24.414,25.536,24.289,24.314
2025-09-05 15:56:48,1.078,6.281,1.446,10.355,7.272,7.849,17.247,3.711,23.724,23.971,24.197,23.728,24.339,25.569,24.281,24.320
2025-09-05 15:56:49,1.052,6.275,1.399,10.340,7.267,7.820,17.203,3.704,23.775,23.980,24.214,23.731,24.376,25.560,24.318,24.374
2025-09-05 15:56:50,1.027,6.279,1.434,10.312,7.252,7.815,17.283,3.703,23.804,24.007,24.269,23.720,24.363,25.594,24.338,24.385
2025-09-05 15:56:51,0.983,6.278,1.443,10.308,7.259,7.780,17.300,3.669,23.801,24.034,24.184,23.701,24.185,25.629,24.150,24.436
2025-09-05 15:56:52,0.971,6.265,1.408,10.302,7.247,7.790,17.299,3.648,23.686,23.831,23.947,23.581,24.072,25.590,24.089,24.173
2025-09-05 15:56:54,0.894,6.281,1.485,10.294,7.252,7.776,17.282,3.629,23.770,23.841,23.938,23.636,24.050,25.619,24.173,24.242
2025-09-05 15:56:55,0.888,6.221,1.394,10.244,7.250,7.757,17.221,3.628,23.710,23.816,23.988,23.659,24.038,25.595,24.176,24.235
